NavDate,FundName,ISIN,"NavValue (in €)","IndexValue (in €)","DividendValue (in €)"
31/07/2017,"Carmignac Patrimoine",FR0010135103,659.97,465.40565446,
01/08/2017,"Carmignac Patrimoine",FR0010135103,660.99,466.56956478,
02/08/2017,"Carmignac Patrimoine",FR0010135103,658.36,464.90155073,
03/08/2017,"Carmignac Patrimoine",FR0010135103,657.25,464.39639089,
04/08/2017,"Carmignac Patrimoine",FR0010135103,659.46,467.76804657,
07/08/2017,"Carmignac Patrimoine",FR0010135103,658.54,467.10625876,
08/08/2017,"Carmignac Patrimoine",FR0010135103,659.04,468.36306813,
09/08/2017,"Carmignac Patrimoine",FR0010135103,656.64,468.28747308,
10/08/2017,"Carmignac Patrimoine",FR0010135103,652.76,466.03192614,
11/08/2017,"Carmignac Patrimoine",FR0010135103,650.34,464.36056892,
14/08/2017,"Carmignac Patrimoine",FR0010135103,653.01,466.22387485,
16/08/2017,"Carmignac Patrimoine",FR0010135103,655.21,468.28179558,
17/08/2017,"Carmignac Patrimoine",FR0010135103,651.27,465.84639522,
18/08/2017,"Carmignac Patrimoine",FR0010135103,650.1,465.53439317,
21/08/2017,"Carmignac Patrimoine",FR0010135103,649.23,463.9315244,
22/08/2017,"Carmignac Patrimoine",FR0010135103,652.05,466.6099881,
23/08/2017,"Carmignac Patrimoine",FR0010135103,650.91,465.14456463,
24/08/2017,"Carmignac Patrimoine",FR0010135103,651.57,465.17769864,
25/08/2017,"Carmignac Patrimoine",FR0010135103,650.03,463.87017727,
28/08/2017,"Carmignac Patrimoine",FR0010135103,648.2,461.50809438,
29/08/2017,"Carmignac Patrimoine",FR0010135103,647.59,459.66851546,
30/08/2017,"Carmignac Patrimoine",FR0010135103,649.29,462.71983273,
31/08/2017,"Carmignac Patrimoine",FR0010135103,652.19,465.11961345,
01/09/2017,"Carmignac Patrimoine",FR0010135103,653.24,465.95419614,
04/09/2017,"Carmignac Patrimoine",FR0010135103,652.06,464.82390091,
05/09/2017,"Carmignac Patrimoine",FR0010135103,650.8,464.71954679,
06/09/2017,"Carmignac Patrimoine",FR0010135103,651.41,464.5286589,
07/09/2017,"Carmignac Patrimoine",FR0010135103,652.59,463.87369866,
08/09/2017,"Carmignac Patrimoine",FR0010135103,650.53,463.69536113,
11/09/2017,"Carmignac Patrimoine",FR0010135103,653.42,466.00892679,
12/09/2017,"Carmignac Patrimoine",FR0010135103,654.46,466.60753875,
13/09/2017,"Carmignac Patrimoine",FR0010135103,654.44,467.03346593,
14/09/2017,"Carmignac Patrimoine",FR0010135103,654.19,467.99428261,
15/09/2017,"Carmignac Patrimoine",FR0010135103,652.83,465.55273276,
18/09/2017,"Carmignac Patrimoine",FR0010135103,654.34,465.96892211,
19/09/2017,"Carmignac Patrimoine",FR0010135103,654.51,465.6378533,
20/09/2017,"Carmignac Patrimoine",FR0010135103,654.19,465.46728689,
21/09/2017,"Carmignac Patrimoine",FR0010135103,653.59,466.21716326,
22/09/2017,"Carmignac Patrimoine",FR0010135103,653.65,465.37584293,
25/09/2017,"Carmignac Patrimoine",FR0010135103,651.08,468.10213519,
26/09/2017,"Carmignac Patrimoine",FR0010135103,651.33,470.16310137,
27/09/2017,"Carmignac Patrimoine",FR0010135103,652.42,470.94941475,
28/09/2017,"Carmignac Patrimoine",FR0010135103,652.83,469.35661087,
29/09/2017,"Carmignac Patrimoine",FR0010135103,654.17,469.46829928,
02/10/2017,"Carmignac Patrimoine",FR0010135103,656.06,472.47887173,
03/10/2017,"Carmignac Patrimoine",FR0010135103,657.6,472.55859782,
04/10/2017,"Carmignac Patrimoine",FR0010135103,657.24,472.7164542,
05/10/2017,"Carmignac Patrimoine",FR0010135103,659.08,474.69026455,
06/10/2017,"Carmignac Patrimoine",FR0010135103,658.46,473.51658118,
09/10/2017,"Carmignac Patrimoine",FR0010135103,657.55,473.47686219,
10/10/2017,"Carmignac Patrimoine",FR0010135103,656.56,472.5483771,
11/10/2017,"Carmignac Patrimoine",FR0010135103,657.24,471.93010024,
12/10/2017,"Carmignac Patrimoine",FR0010135103,656.12,472.10300893,
13/10/2017,"Carmignac Patrimoine",FR0010135103,655.78,473.78483357,
16/10/2017,"Carmignac Patrimoine",FR0010135103,655.33,475.51340749,
17/10/2017,"Carmignac Patrimoine",FR0010135103,657.11,476.39616902,
18/10/2017,"Carmignac Patrimoine",FR0010135103,656.62,475.29345557,
19/10/2017,"Carmignac Patrimoine",FR0010135103,654.7,473.22069031,
20/10/2017,"Carmignac Patrimoine",FR0010135103,654.86,474.58446721,
23/10/2017,"Carmignac Patrimoine",FR0010135103,654.3,475.44771189,
24/10/2017,"Carmignac Patrimoine",FR0010135103,653.78,474.39704877,
25/10/2017,"Carmignac Patrimoine",FR0010135103,652.02,471.90071953,
26/10/2017,"Carmignac Patrimoine",FR0010135103,651.88,475.48712416,
27/10/2017,"Carmignac Patrimoine",FR0010135103,656.49,480.91999014,
30/10/2017,"Carmignac Patrimoine",FR0010135103,655.69,480.49948733,
31/10/2017,"Carmignac Patrimoine",FR0010135103,656.63,480.09117317,
02/11/2017,"Carmignac Patrimoine",FR0010135103,656.76,480.25085646,
03/11/2017,"Carmignac Patrimoine",FR0010135103,657.12,482.17642805,
06/11/2017,"Carmignac Patrimoine",FR0010135103,659.11,484.05446706,
07/11/2017,"Carmignac Patrimoine",FR0010135103,657.27,484.83342044,
08/11/2017,"Carmignac Patrimoine",FR0010135103,656.93,485.0683656,
09/11/2017,"Carmignac Patrimoine",FR0010135103,654.93,482.27129173,
10/11/2017,"Carmignac Patrimoine",FR0010135103,651.78,480.3533923,
13/11/2017,"Carmignac Patrimoine",FR0010135103,650.57,479.41076538,
14/11/2017,"Carmignac Patrimoine",FR0010135103,645.6,476.03583579,
15/11/2017,"Carmignac Patrimoine",FR0010135103,643.19,473.73631632,
16/11/2017,"Carmignac Patrimoine",FR0010135103,646.7,476.66976888,
17/11/2017,"Carmignac Patrimoine",FR0010135103,648.59,476.71012996,
20/11/2017,"Carmignac Patrimoine",FR0010135103,649.06,478.23363723,
21/11/2017,"Carmignac Patrimoine",FR0010135103,651.68,480.85992499,
22/11/2017,"Carmignac Patrimoine",FR0010135103,652.6,479.92421674,
23/11/2017,"Carmignac Patrimoine",FR0010135103,651.84,478.52528623,
24/11/2017,"Carmignac Patrimoine",FR0010135103,651.66,475.81532403,
27/11/2017,"Carmignac Patrimoine",FR0010135103,650.97,476.0933477,
28/11/2017,"Carmignac Patrimoine",FR0010135103,652,478.68071514,
29/11/2017,"Carmignac Patrimoine",FR0010135103,646.84,478.57590136,
30/11/2017,"Carmignac Patrimoine",FR0010135103,646.74,476.94408152,
01/12/2017,"Carmignac Patrimoine",FR0010135103,644.2,478.24921201,
04/12/2017,"Carmignac Patrimoine",FR0010135103,641.22,478.73836233,
05/12/2017,"Carmignac Patrimoine",FR0010135103,642.22,478.72853005,
06/12/2017,"Carmignac Patrimoine",FR0010135103,642.84,479.57189407,
07/12/2017,"Carmignac Patrimoine",FR0010135103,644.67,479.68528242,
08/12/2017,"Carmignac Patrimoine",FR0010135103,648.08,481.91544145,
11/12/2017,"Carmignac Patrimoine",FR0010135103,649.2,481.64889811,
12/12/2017,"Carmignac Patrimoine",FR0010135103,649.65,483.50863753,
13/12/2017,"Carmignac Patrimoine",FR0010135103,650.33,483.32665069,
14/12/2017,"Carmignac Patrimoine",FR0010135103,648.49,482.48884125,
15/12/2017,"Carmignac Patrimoine",FR0010135103,649.03,483.59570714,
18/12/2017,"Carmignac Patrimoine",FR0010135103,651.14,484.42444863,
19/12/2017,"Carmignac Patrimoine",FR0010135103,650.7,482.56120639,
20/12/2017,"Carmignac Patrimoine",FR0010135103,649.68,479.45791624,
21/12/2017,"Carmignac Patrimoine",FR0010135103,651.87,480.80116464,
22/12/2017,"Carmignac Patrimoine",FR0010135103,652.22,481.81310135,
27/12/2017,"Carmignac Patrimoine",FR0010135103,651.3,481.08747093,
28/12/2017,"Carmignac Patrimoine",FR0010135103,651.12,480.14834251,
29/12/2017,"Carmignac Patrimoine",FR0010135103,649.77,477.84048303,
02/01/2018,"Carmignac Patrimoine",FR0010135103,652.39,477.98575717,
03/01/2018,"Carmignac Patrimoine",FR0010135103,655.86,480.01502533,
04/01/2018,"Carmignac Patrimoine",FR0010135103,657.02,480.17040457,
05/01/2018,"Carmignac Patrimoine",FR0010135103,660.37,482.84181874,
08/01/2018,"Carmignac Patrimoine",FR0010135103,662.22,485.34827783,
09/01/2018,"Carmignac Patrimoine",FR0010135103,662.7,486.78224702,
10/01/2018,"Carmignac Patrimoine",FR0010135103,662.8,485.18002579,
11/01/2018,"Carmignac Patrimoine",FR0010135103,663.86,483.89305099,
12/01/2018,"Carmignac Patrimoine",FR0010135103,664.35,482.54152479,
15/01/2018,"Carmignac Patrimoine",FR0010135103,662.42,479.89045423,
16/01/2018,"Carmignac Patrimoine",FR0010135103,662.14,481.01908708,
17/01/2018,"Carmignac Patrimoine",FR0010135103,662.89,481.82053702,
18/01/2018,"Carmignac Patrimoine",FR0010135103,663.82,481.42861204,
19/01/2018,"Carmignac Patrimoine",FR0010135103,665.91,483.1743527,
22/01/2018,"Carmignac Patrimoine",FR0010135103,668.39,483.867678,
23/01/2018,"Carmignac Patrimoine",FR0010135103,670.35,484.23035867,
24/01/2018,"Carmignac Patrimoine",FR0010135103,669.73,482.19138057,
25/01/2018,"Carmignac Patrimoine",FR0010135103,667.99,479.02333075,
26/01/2018,"Carmignac Patrimoine",FR0010135103,672.65,482.56613793,
29/01/2018,"Carmignac Patrimoine",FR0010135103,671.25,482.80206954,
30/01/2018,"Carmignac Patrimoine",FR0010135103,667.33,478.58435423,
31/01/2018,"Carmignac Patrimoine",FR0010135103,668.11,477.36974901,
01/02/2018,"Carmignac Patrimoine",FR0010135103,668.62,476.41039758,
02/02/2018,"Carmignac Patrimoine",FR0010135103,662.16,471.88937189,
05/02/2018,"Carmignac Patrimoine",FR0010135103,652.03,465.59170526,
06/02/2018,"Carmignac Patrimoine",FR0010135103,650.76,467.28457766,
07/02/2018,"Carmignac Patrimoine",FR0010135103,652.07,468.66789381,
08/02/2018,"Carmignac Patrimoine",FR0010135103,645.54,463.69933631,
09/02/2018,"Carmignac Patrimoine",FR0010135103,642.54,464.39096754,
12/02/2018,"Carmignac Patrimoine",FR0010135103,645.89,466.29340281,
13/02/2018,"Carmignac Patrimoine",FR0010135103,643.5,464.99088979,
14/02/2018,"Carmignac Patrimoine",FR0010135103,648.33,466.52063074,
15/02/2018,"Carmignac Patrimoine",FR0010135103,650.24,467.59195318,
16/02/2018,"Carmignac Patrimoine",FR0010135103,651.4,469.70267902,
19/02/2018,"Carmignac Patrimoine",FR0010135103,650.11,470.6952746,
20/02/2018,"Carmignac Patrimoine",FR0010135103,649.87,470.9607126,
21/02/2018,"Carmignac Patrimoine",FR0010135103,649.66,470.87413866,
22/02/2018,"Carmignac Patrimoine",FR0010135103,649.22,470.98702897,
23/02/2018,"Carmignac Patrimoine",FR0010135103,652.45,475.04394014,
26/02/2018,"Carmignac Patrimoine",FR0010135103,655.38,477.34942797,
27/02/2018,"Carmignac Patrimoine",FR0010135103,652.92,476.1801743,
28/02/2018,"Carmignac Patrimoine",FR0010135103,651.75,475.51207391,
01/03/2018,"Carmignac Patrimoine",FR0010135103,649.3,473.49522054,
02/03/2018,"Carmignac Patrimoine",FR0010135103,648.9,469.49492396,
05/03/2018,"Carmignac Patrimoine",FR0010135103,649.78,470.37486135,
06/03/2018,"Carmignac Patrimoine",FR0010135103,649.6,469.50570699,
07/03/2018,"Carmignac Patrimoine",FR0010135103,650.07,469.30931019,
08/03/2018,"Carmignac Patrimoine",FR0010135103,651.76,472.89132941,
09/03/2018,"Carmignac Patrimoine",FR0010135103,654.81,475.26993675,
12/03/2018,"Carmignac Patrimoine",FR0010135103,655.71,476.61019734,
13/03/2018,"Carmignac Patrimoine",FR0010135103,652.93,473.45017961,
14/03/2018,"Carmignac Patrimoine",FR0010135103,652.59,474.09543482,
15/03/2018,"Carmignac Patrimoine",FR0010135103,652.31,475.26841256,
16/03/2018,"Carmignac Patrimoine",FR0010135103,652.02,476.45837975,
19/03/2018,"Carmignac Patrimoine",FR0010135103,648.3,472.66386521,
20/03/2018,"Carmignac Patrimoine",FR0010135103,649.4,474.35345425,
21/03/2018,"Carmignac Patrimoine",FR0010135103,650.99,474.25690629,
22/03/2018,"Carmignac Patrimoine",FR0010135103,647.56,470.45734904,
23/03/2018,"Carmignac Patrimoine",FR0010135103,646.05,465.08776254,
26/03/2018,"Carmignac Patrimoine",FR0010135103,648.43,465.9320526,
27/03/2018,"Carmignac Patrimoine",FR0010135103,645.3,466.155097,
28/03/2018,"Carmignac Patrimoine",FR0010135103,641.61,466.26208391,
29/03/2018,"Carmignac Patrimoine",FR0010135103,646.11,469.95702202,
03/04/2018,"Carmignac Patrimoine",FR0010135103,643.35,468.87537075,
04/04/2018,"Carmignac Patrimoine",FR0010135103,644.01,469.06664956,
05/04/2018,"Carmignac Patrimoine",FR0010135103,647.06,472.54078122,
06/04/2018,"Carmignac Patrimoine",FR0010135103,643.15,469.17970053,
09/04/2018,"Carmignac Patrimoine",FR0010135103,643.35,468.6049026,
10/04/2018,"Carmignac Patrimoine",FR0010135103,647.34,470.43089499,
11/04/2018,"Carmignac Patrimoine",FR0010135103,647.01,469.17302239,
12/04/2018,"Carmignac Patrimoine",FR0010135103,648.3,471.54106882,
13/04/2018,"Carmignac Patrimoine",FR0010135103,648.02,470.85174677,
16/04/2018,"Carmignac Patrimoine",FR0010135103,648.07,470.65728534,
17/04/2018,"Carmignac Patrimoine",FR0010135103,650.82,473.32821572,
18/04/2018,"Carmignac Patrimoine",FR0010135103,651.75,473.02252603,
19/04/2018,"Carmignac Patrimoine",FR0010135103,651.12,472.08009987,
20/04/2018,"Carmignac Patrimoine",FR0010135103,649.35,472.04170666,
23/04/2018,"Carmignac Patrimoine",FR0010135103,649.1,472.64897605,
24/04/2018,"Carmignac Patrimoine",FR0010135103,645.91,470.82589208,
25/04/2018,"Carmignac Patrimoine",FR0010135103,644.9,471.01430928,
26/04/2018,"Carmignac Patrimoine",FR0010135103,648.88,475.03053621,
27/04/2018,"Carmignac Patrimoine",FR0010135103,649.78,476.49151594,
30/04/2018,"Carmignac Patrimoine",FR0010135103,649.2,476.3335388,
02/05/2018,"Carmignac Patrimoine",FR0010135103,648.89,478.4050015,
03/05/2018,"Carmignac Patrimoine",FR0010135103,646.84,478.41132563,
04/05/2018,"Carmignac Patrimoine",FR0010135103,647.04,480.84637344,
07/05/2018,"Carmignac Patrimoine",FR0010135103,647.86,482.27064074,
09/05/2018,"Carmignac Patrimoine",FR0010135103,649.25,485.01810723,
11/05/2018,"Carmignac Patrimoine",FR0010135103,650.53,485.39274185,
14/05/2018,"Carmignac Patrimoine",FR0010135103,649.25,484.74423688,
15/05/2018,"Carmignac Patrimoine",FR0010135103,646.52,485.02542022,
16/05/2018,"Carmignac Patrimoine",FR0010135103,647.21,487.92991918,
17/05/2018,"Carmignac Patrimoine",FR0010135103,647.92,487.29285033,
18/05/2018,"Carmignac Patrimoine",FR0010135103,645.47,487.68380122,
22/05/2018,"Carmignac Patrimoine",FR0010135103,644.07,488.39759468,
23/05/2018,"Carmignac Patrimoine",FR0010135103,646.14,490.7677707,
24/05/2018,"Carmignac Patrimoine",FR0010135103,645.82,490.49650599,
25/05/2018,"Carmignac Patrimoine",FR0010135103,646.22,492.42004763,
28/05/2018,"Carmignac Patrimoine",FR0010135103,645.3,493.23943892,
29/05/2018,"Carmignac Patrimoine",FR0010135103,642.13,492.94118906,
30/05/2018,"Carmignac Patrimoine",FR0010135103,643.23,492.46083047,
31/05/2018,"Carmignac Patrimoine",FR0010135103,641.95,490.3861757,
01/06/2018,"Carmignac Patrimoine",FR0010135103,642.66,491.95366214,
04/06/2018,"Carmignac Patrimoine",FR0010135103,642.71,492.5281569,
05/06/2018,"Carmignac Patrimoine",FR0010135103,642.78,493.00425089,
06/06/2018,"Carmignac Patrimoine",FR0010135103,637.48,490.03950356,
07/06/2018,"Carmignac Patrimoine",FR0010135103,631.63,488.60745068,
08/06/2018,"Carmignac Patrimoine",FR0010135103,633.42,490.50406749,
11/06/2018,"Carmignac Patrimoine",FR0010135103,633.81,489.74081663,
12/06/2018,"Carmignac Patrimoine",FR0010135103,636.29,490.43541876,
13/06/2018,"Carmignac Patrimoine",FR0010135103,636.48,490.31882,
14/06/2018,"Carmignac Patrimoine",FR0010135103,643.64,495.16641209,
15/06/2018,"Carmignac Patrimoine",FR0010135103,644.3,495.35754298,
18/06/2018,"Carmignac Patrimoine",FR0010135103,644.78,494.38995658,
19/06/2018,"Carmignac Patrimoine",FR0010135103,648.15,494.54579549,
20/06/2018,"Carmignac Patrimoine",FR0010135103,648.62,494.64280023,
21/06/2018,"Carmignac Patrimoine",FR0010135103,644.98,492.1288354,
22/06/2018,"Carmignac Patrimoine",FR0010135103,645.75,492.26772081,
25/06/2018,"Carmignac Patrimoine",FR0010135103,639.31,487.17868281,
26/06/2018,"Carmignac Patrimoine",FR0010135103,642.74,487.81270845,
27/06/2018,"Carmignac Patrimoine",FR0010135103,642.8,488.80163478,
28/06/2018,"Carmignac Patrimoine",FR0010135103,644.78,489.67349099,
29/06/2018,"Carmignac Patrimoine",FR0010135103,641.62,488.2415329,
02/07/2018,"Carmignac Patrimoine",FR0010135103,644.05,489.56913292,
03/07/2018,"Carmignac Patrimoine",FR0010135103,643.63,488.43703066,
04/07/2018,"Carmignac Patrimoine",FR0010135103,643.96,488.66607662,
05/07/2018,"Carmignac Patrimoine",FR0010135103,641.7,488.1435594,
